"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NALG133,A,CZE,"2012","9999","Gaussovy a Jacobiho sumy, kubická a bikvadratická reciprocita, zeta funkce projektivní hyperplochy, Dedekindova 
zeta funkce, polární hustota množiny prvoideálů, formule pro výpočet třídového čísla.
"
NALG133,A,ENG,"2012","9999","Gauss and Jacobi sums, cubic and biquadratic reciprocity, zeta function of projective hypersurface, Dedekind zeta 
function, polar density of a the set of primes, class number formula.
"
NALG133,L,CZE,"2012","9999","[1] K. Ireland, M. Rosen: A Classical Introduction to Modern Number Theory, Springer 1992
[2] D. Marcus: Number Fields, Springer 1977 
"
NALG133,S,CZE,"2012","9999","1. Gaussovy a Jacobiho sumy
2. Kubická a bikvadratická reciprocita
3. Zeta funkce projektivní hyperplochy
4. Dedekindova zeta funkce, polární hustota množiny prvoideálů
5. Formule pro výpočet třídového čísla
"
NALG133,S,ENG,"2012","9999","1. Gauss and Jacobi sums.
2. Cubic and biquadratic reciprocity.
3. Zeta function of projective hypersurface.
4. Dedekind zeta function, polar density of a the set of primes.
5. Class number formula.
"
NALG138,A,CZE,"2010","9999","Prednáška se zabývá složitostí automatického dokazování ve výrokové logice z pohledu teorie výpočetní složitosti, 
zejména pak tzv. důkazové složitosti. Zakladním problémem je, jak složité je najít důkaz formule v daném 
(libovolném) důkazovém systému.
"
NALG138,A,ENG,"2010","9999","The course is concerned with the complexity of automated proof search in propositional logic from the point of view of 
computational complexity theory and, in particular, proof complexity. The basic problem is how complex it is to find a proof of 
a formula in a given (arbitrary) proof system. 
"
NALG138,L,CZE,"2010","9999","- M.Alekhnovich a A.A.Razborov, Resolution is Not Automatizable Unless W[P] is Tractable, SIAM Journal on Computing, Vol. 38, No 4, (2008), pp.1347-1363.
- A.Atserias a M. L. Bonet, On the Automatizability of Resolution and Related Propositional Proof Systems, Information and Computation, 189(2), (2004), pp.182-201. 
- E.Ben-Sasson a A.Wigderson, Short Proofs are Narrow- Resolution made Simple, Journal of the ACM, 48(2), (2001). 
- U.Feige a E.Ofek, Easily refutable subformulas of large random 3CNF formulas, Th. of Comp., 3, (2007), pp.25-43.
- J.Krajíček, Bounded arithmetic, propositional logic, and complexity theory, Cambridge University Press, (1995). 
- J.Krajíček a P.Pudlák: Some consequences of cryptographical conjectures for $S^1_2$ and $EF$"", Information and Computation, Vol.140(1), (1998), pp.82-94. 
- P.Pudlák: On reducibility and symmetry of disjoint NP-pairs, Theor.Comput.Science, 295, (2003), pp.323-339.
"
NALG138,L,ENG,"2010","9999","- M.Alekhnovich a A.A.Razborov, Resolution is Not Automatizable Unless W[P] is Tractable, SIAM Journal on Computing, Vol. 38, No 4, (2008), pp.1347-1363.
- A.Atserias a M. L. Bonet, On the Automatizability of Resolution and Related Propositional Proof Systems, Information and Computation, 189(2), (2004), pp.182-201. 
- E.Ben-Sasson a A.Wigderson, Short Proofs are Narrow- Resolution made Simple, Journal of the ACM, 48(2), (2001). 
- U.Feige a E.Ofek, Easily refutable subformulas of large random 3CNF formulas, Th. of Comp., 3, (2007), pp.25-43.
- J.Krajíček, Bounded arithmetic, propositional logic, and complexity theory, Cambridge University Press, (1995). 
- J.Krajíček a P.Pudlák: Some consequences of cryptographical conjectures for $S^1_2$ and $EF$"", Information and Computation, Vol.140(1), (1998), pp.82-94. 
- P.Pudlák: On reducibility and symmetry of disjoint NP-pairs, Theor.Comput.Science, 295, (2003), pp.323-339.

"
NALG138,S,CZE,"2010","9999","- Cook-Reckhow důkazové systémy, polynomiální simulace.
- DPLL algoritmus a resoluce.
- Automatizovatelnost důkazového systému, dostupná interpolace, disjunktní NP dvojice. 
- Automatizovatelnost a existence jednosměrných funkcí.
- Neautomatizovatelnost Fregeho systému a jeho podsystému konstantní hloubky.
- Automatizovatelnost stromové resoluce a neautomatizovatelnost obecné resoluce. 
- Systémy R(k) a zobecněná automatizovatelnost. 
- Existence krátkých důkazů pro náhodné 3DNF formule velké hustoty.

"
NALG138,S,ENG,"2010","9999","- Cook-Reckhow proof systems,polynomial simulation.
- DPLL algoritm and resolution.
- Automatizability of a proof system, feasible interpolation, disjoint NP pairs.
- Automatizability and the existence of one-way functions.
- Non-automatizability of Frege system and of its constant depth subsystems.
- Automatizability of tree-like resolution and non-automatizability of general resolution. 
- Systems R(k) and essential automatizability.
- The existence of short proofs of random 3DNF formulas of high density.

"
NAST003,A,CZE,"2020","9999","Historický úvod, podstata spirálních mlhovin, Lindbladův-Oortův model,
pohyby hvězd v okolí Slunce, mezihvězdná hmota, relaxační čas, hvězdy jako
kapalina, teorie potenciálu, externí galaxie.

Pro 2.r. Mgr studia AA příp. další zájemce z teoretických oborů.
"
NAST003,A,ENG,"2020","9999","Historical introduction, the nature of spiral nebulae, Lindblad-Oort model,
stellar motions near the Sun, interstellar matter, relaxation time, stars as
the fluid, potential theory, external galaxies. 

Audience: final year of MA study and other interesed students.
"
NAST003,E,CZE,"2020","9999","Ústní zkouška.
"
NAST003,E,ENG,"2020","9999","Oral examination.
"
NAST003,L,CZE,"2020","9999","J. Binney, and S. Tremaine, Galactic Dynamics, Princeton Series in
Astrophysics, Princeton Univ Press, New Jersey, 1987

G. Gilmore, I.R. King, and P.C. van der Kruit, The Milky Way of our Galaxy,
University Science Books, Mill Valley, California, 1989
"
NAST003,L,ENG,"2020","9999","J. Binney, and S. Tremaine, Galactic Dynamics, Princeton Series in
Astrophysics, Princeton Univ Press, New Jersey, 1987

G. Gilmore, I.R. King, and P.C. van der Kruit, The Milky Way of our Galaxy,
University Science Books, Mill Valley, California, 1989
"
NAST003,M,CZE,"1348","9999","Přednáška."
NAST003,S,CZE,"2020","9999","* Historický úvod: 
Aristoteles, G.Galilei, T. Wright, I. Kant, J.H. Lambert, W. a J. Herschel, Ch. Messier, O. Struve, tvar Mléčné dráhy, E. Halley, pohyb Slunce, náhodné pohybyhvězd, Maxwellovo-Boltymannovo rozdělení, Schwarzschildovo elipsoidální rozdělení, teorie dvou proudů, Kapteynův Vesmír.

* Podstata spirálních mlhovin: 
* 'Velká debata': D. Curtis (temné pásy v mlhovinách) x H. Shapley (rozdělení kulových hvězdokup v prostoru),
A. Van Maanen (objev rotace mlhovin), tři objevy E.P. Hubbla (vzdálenost M31, klasifikace galaxií, rudý posuv galaxií), ostrovní vesmír, R.J. Trumpler (mezihvězdná absorbce), stavba naší Galaxie: disk, halo, bulge, nucleus, hvězdné populace. 

* Lindbladův-Oortův model: 
Rotace okolo vzdáleného středu, rotační křivka, diferenciální rotace, radiální rychlosti a vlastní pohyby jako funkce galaktické délky a vzdálenosti, Oortovy konstanty a co vypovídají o tvaru rotační křivky ve slunečním okolí. 

* Pohyby hvězd v okolí Slunce: 
Stabilita kruhové dráhy, pohyb v jejím okolí, epicykl, epicyklická frekvence, elipsoid rychlostí a jeho  orientace v prostoru, odchylka vertexu pro hvězdy spektrální třídy A, asymetrický drift, pohyb kolmo na galaktický disk, dynamická hustota v okolí Slunce, pohybové integrály, ergodické chování drah, třetí integrál, distribučni funkce, Boltzmanova rovnice, Oortova analýza, gradienty hustoty, Jeansův teorém, separovatelnost gravitačního potenciálu v okolí Slunce. 

* Mezihvězdná hmota: 
Záření HI, kinematické vzdálenosti, rotační křivka, AR_0, galaktické halo, celková hmotnost Mléčné dráhy,  Rayleigh-Jeansův zákon, zářivá teplota, rovnice přenosu záření, slupcová hustota HI, Hě, CO a další molekuly, gigantická molekulární oblaka, rozdělení HI a Hě v galaxiích, tvorba hvězd.

* Relaxační čas: 
Kumulativní efekt vzdálených setkání, čas přeletu (crossing time), relaxační čas hvězdných soustav  (otevřené hvězdokupy, kulové hvězdokupy, galaxie, kupy galaxií), projevy relaxace: přerozdělování energie, vypařování soustavy, nepružné srážky, vznik dvojhvězd, dynamické tření. 

* Hvězdy jako kapalina: 
Teorém o divergenci, rovnice kontinuity, Lagrangeova a Eulerova derivace, Eulerovy pohybové rovnice, jednočásticová distribuční funkce ve fázovém prostoru, bezsrážková Boltzmannova rovnice, pohybové konstanty a integrály, Jeansův teorém, Jeansovy rovnice. 

* Teorie potenciálu: 
Poissonova a Laplaceova rovnice, Gaussův teorém, potenciální energie, první a druhý Newtonův teorém, dvojice potenciál hustota: hmotný bod, homogenní sféra, Plummerova sféra, Kuzminův potenciál, potenciál Miyamotův-Nagaiův, elipsoidální soustavy, eliptické souřadnice, teorém o homeoidu, třetí Newtonúv teorém.

* Externí galaxie:
Hubblova klasifikace, M31, NGC 16365, M87, místní kupa galaxií, kupa galaxií v souhvězdí Panny, teorém o viriálu, skrytá hmota v kupách galaxií, relace Tully-Fisher a Faber-Jackson, extragalaktická škála vzdáleností, červený posuv světla galaxií, zákon Hubble-Lemaitre, rozpínání vesmíru a jeho stáří.
"
NAST003,S,ENG,"2020","9999","* Historical Introduction: 
Aristoteles, G.Galilei, T. Wright, I. Kant, J.H. Lambert, W. a J. Herschel, Ch. Messier, O. Struve, shape of the Milky Way, E. Halley, solar motion, random stellar motions, Maxwell-Boltzmann velocity distribution, Schwarzschild ellipsoidal distribution, theory of two stellar streams, Kapteyn Universe.  

* The Nature of Spiral Nebulae: 
Great debate H. Curtis (dark lanes in nebulae) versus H. Shapley (distribution of globular clusters in space), A. Van Maanen (rotation of nebulae), E. P. Hubble, distance of M31, classification of galaxies, red shift of galaxies, island Universe, R. J. Trumpler, interstellar absorption, structure of the Milky Way, disk, halo, bulge, nucleus, stellar populations. 

* Lindblad-Oort model: 
Rotation around a distant centre, rotation curve, differential rotation, radial velocities and proper motions as functions of galactic longitude and distance, Oort constants, shape of the rotation curve in the solar vicinity.

* Stellar motions near the Sun: 
Circular orbit and its stability, motion near the circular orbit, epicycle, epicyclic frequency, velocity ellipsoid and its
orientation in space, vertex deviation of spectral type A stars, asymmetrical drift, motion perpendicular the Galaxy symmetry plane, mass density near the Sun, integrals of motion, ergodic behavior of stellar orbits, third integral,
distribution function, Boltzmann equation, Oort analysis, density gradients, Jeans theorem, separability of the galactic gravitational potential near the Sun.

* Interstellar Matter: 
HI radiation, kinematical distances, rotation curve, AR_0, galactic halo, total mass of the Galaxy, Rayleigh-Jeans law, brightness temperature, equation of radiative transfer, HI column density, H2, CO and other molecules, giant molecular clouds, distribution of HI and H2 in galaxies, star formation.

* Relaxation Time: 
Cumulative effect of distant encounters, crossing time, relaxation time of stellar systems, open star clusters, globular clusters, clusters of galaxies, relaxation effects, energy redistribution, evaporation, non-ellastic collisions, formation of binaries, dynamical friction. 

* Stars as the Fluid: 
Divergence theorem, continuity equation, Lagrange and Euler derivative, Euler's equations of motion, single-particle distribution function in the phase space, collisionless Boltzmann equation, Jeans equations, tensor
virial theorem. 

* Potential Theory: 
Poisson and Laplace's equations, Gauss's theorem, potential energy, first and second Newton's theorem, potential-density pairs, point mass, homogeneous sphere, Plummer's sphere, Kuzmin's potential, Miamoto-Nagai potential, ellipsoidal systems, oblate spheroidal coordinates, homeoid theorem, Newton's third theorem.

* Extermal Galaxies: 
Hubble cassification, M31, NGC 1365, M87, local group of galaxies, Virgo cluster, dark matter in clusters of galaxies, Tully-Fisher relation, Faber-Jackson law, extragalactic distance scale, redshift of galaxy radiation, Hubble-Lemaitre law, expansion and age of the Universe.
"
